customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito,high_rate_flag,job_sector
425763,55,3,0,6,1,1,0,1,2,2,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0
670600,41,0,0,5,0,1,1,0,1,1,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,6,0,0,0
229825,40,2,0,2,1,1,0,0,1,1,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1
431227,33,6,0,4,0,1,0,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,3,0,0,1
945391,55,10,1,4,0,1,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,2
698230,48,1,0,5,0,1,1,0,9,1,3,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,7,0,0,0
536500,50,3,0,6,1,1,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,6,0,1,0
747496,37,0,1,6,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,5,0,1,0
867517,40,0,1,4,0,1,0,0,2,1,1,999,1,1,-1.8,92.893,-46.2,1.244,5099.1,6,0,0,0
751872,41,2,0,4,0,1,0,0,1,1,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1
379518,31,6,1,6,0,1,0,0,4,1,9,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1,0,1,1
162468,48,2,0,1,1,0,0,0,2,3,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,6,0,0,1
387105,32,0,1,4,0,1,0,0,8,1,2,999,1,1,-1.1,94.767,-50.8,1.048,4963.6,3,0,0,0
799717,47,0,0,5,0,1,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,0,1,0
211061,40,1,0,5,1,1,0,0,8,3,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,6,0,1,0
195345,38,2,0,4,1,0,0,1,3,4,5,999,0,0,1.4,94.465,-41.8,4.955,5228.1,3,0,1,1
684051,34,0,1,6,0,1,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0
239802,48,2,1,2,1,0,0,1,2,5,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,7,0,1,1
960219,29,1,1,4,0,0,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,2,0,1,0
652455,46,2,0,2,1,0,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,7,0,0,1
219503,56,10,0,1,0,0,0,1,3,4,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,2
823998,29,0,1,2,0,1,0,0,2,5,3,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,7,0,0,0
905953,37,2,1,4,0,0,0,0,4,2,19,999,0,0,1.4,93.918,-42.7,4.961,5228.1,6,0,1,1
514291,32,1,1,4,0,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,6,0,1,0
254445,48,1,0,4,1,0,1,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,4,0,1,0
816264,35,0,1,4,0,0,0,0,2,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0
764823,27,2,1,3,0,0,0,0,2,2,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,1
981847,30,0,0,6,0,1,0,0,5,2,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,2,0,1,0
786981,31,6,2,4,1,1,0,0,4,5,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,6,0,1,1
958382,43,2,1,3,0,1,0,1,3,3,21,999,0,0,1.4,94.465,-41.8,4.962,5228.1,4,0,1,1
590132,30,6,0,4,0,0,0,0,8,3,3,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,5,0,1,1
934795,44,0,2,4,0,1,0,0,4,3,17,999,0,0,1.4,93.918,-42.7,4.963,5228.1,2,0,1,0
973075,36,6,1,4,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,2,0,1,1
861677,37,1,1,4,1,1,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,4,0,1,0
594241,32,3,0,6,0,0,0,0,8,2,1,999,0,0,-3.4,92.649,-30.1,0.716,5017.5,5,0,0,0
497901,43,2,0,3,1,1,0,0,2,2,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,5,0,0,1
110322,35,0,1,6,0,1,0,0,1,4,2,999,0,0,-1.8,93.749,-34.6,0.659,5008.7,5,1,0,0
677650,35,2,0,3,0,1,0,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,0,1,1
369329,47,6,0,2,0,0,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,6,0,1,1
210500,32,0,0,6,0,1,0,0,8,5,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,2,0,1,0
331934,42,10,0,1,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,2
663688,67,10,0,1,0,0,0,1,8,5,4,999,1,1,-3.4,92.649,-30.1,0.718,5017.5,0,0,0,2
709291,31,3,1,6,0,1,0,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,6,0,0,0
127595,56,8,0,3,0,1,0,0,1,3,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,0,0
865640,36,0,0,4,1,0,0,0,2,1,3,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,4,1,0,0
880132,39,0,0,6,0,0,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
127166,41,0,0,6,0,0,1,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,7,0,1,0
899627,54,2,0,3,0,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,1
477934,36,2,0,2,0,0,0,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,6,0,1,1
808034,20,5,1,4,0,1,0,0,8,3,1,7,1,2,-3.4,92.649,-30.1,0.715,5017.5,7,1,0,2
913848,39,3,0,4,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,4,0,1,0
849250,50,1,0,5,0,0,1,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,5,0,1,0
931075,36,2,0,3,0,2,2,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,6,0,1,1
136072,35,0,0,6,0,1,0,0,1,1,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,7,0,0,0
629606,62,1,0,7,0,1,0,0,4,1,1,16,1,2,-1.7,94.215,-40.3,0.827,4991.6,2,0,0,0
135510,44,2,0,1,1,0,0,0,5,1,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,1,1,1
412347,56,2,0,3,0,1,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,6,0,1,1
909192,51,6,0,7,0,0,0,0,5,5,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,1,1
465074,50,2,0,1,1,1,0,1,3,4,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,4,0,1,1
276892,30,0,1,6,0,0,0,0,2,2,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,7,0,0,0
111753,26,3,1,6,0,1,0,0,3,5,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,2,0,0,0
716112,28,0,1,6,0,1,0,1,4,1,10,999,0,0,1.4,93.918,-42.7,4.962,5228.1,7,0,1,0
970399,25,0,1,4,0,1,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,2,0,1,0
529059,37,0,0,6,0,0,0,1,3,2,6,999,0,0,1.4,94.465,-41.8,4.961,5228.1,7,0,1,0
723786,35,0,1,1,1,0,0,1,3,4,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,2,0,1,0
796515,51,0,0,6,0,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,5,0,1,0
435356,39,2,0,2,1,0,0,0,2,2,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,6,0,0,1
350192,58,9,0,6,0,1,0,0,8,4,2,999,0,0,-1.1,94.767,-50.8,1.041,4963.6,5,1,0,2
380937,56,1,0,1,1,0,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0
416343,36,2,0,4,0,0,0,1,3,5,4,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,1
804228,46,7,0,1,1,0,0,1,2,4,24,999,0,0,1.1,93.994,-36.4,4.86,5191.0,3,0,1,0
541248,22,1,1,5,0,1,0,0,5,2,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,1,0,0,0
576012,30,2,0,1,0,1,0,0,2,1,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,5,0,0,1
300130,50,8,0,1,1,0,0,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,1,0
236359,33,0,1,6,0,0,0,0,5,5,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,0
760854,31,2,0,3,0,1,0,0,2,1,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,3,1,0,1
598087,42,9,0,7,0,0,0,0,5,4,4,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,6,1,0,2
293084,29,1,1,4,0,1,0,0,5,5,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,7,1,1,0
511358,37,10,2,3,1,0,0,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,1,2
395535,29,0,1,6,0,1,1,0,5,3,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,2,0,1,0
432107,56,2,0,1,1,0,0,1,4,1,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,1
592118,30,1,0,5,0,0,0,1,5,3,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,1,1,0
862459,56,4,1,1,1,0,1,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,3,0,1,1
326299,46,0,0,6,1,0,1,0,5,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,1,0
378307,44,3,2,6,0,0,0,0,2,1,3,999,1,1,-1.8,92.893,-46.2,1.244,5099.1,5,0,0,0
455435,34,2,0,3,1,0,0,0,2,4,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,7,0,0,1
582844,55,1,1,6,1,1,1,0,8,4,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0
606493,38,2,1,3,0,0,1,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,1
484234,59,1,2,5,0,1,0,0,5,5,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,3,0,1,0
154757,55,3,1,7,0,0,1,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,7,0,1,0
393352,24,11,1,6,0,1,0,0,3,2,1,3,2,2,-2.9,92.963,-40.8,1.262,5076.2,6,0,0,2
907233,20,5,1,4,0,1,0,0,1,4,4,999,1,1,-1.8,93.075,-47.1,1.435,5099.1,7,0,0,2
201627,34,2,0,3,1,0,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,1
788173,36,1,0,4,0,0,0,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0
952926,30,0,0,6,0,0,0,0,3,2,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,2,1,0,0
511018,54,0,0,6,0,1,0,0,0,1,1,999,0,0,-1.8,92.843,-50.0,1.56,5099.1,5,1,0,0
159326,33,3,1,6,0,0,1,1,2,5,11,999,0,0,1.1,93.994,-36.4,4.859,5191.0,3,0,1,0
767576,28,1,2,6,0,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,0
953652,61,10,0,6,0,0,0,0,6,1,1,3,2,2,-3.4,92.379,-29.8,0.797,5017.5,2,1,0,2
384600,22,4,1,4,0,1,1,0,4,1,12,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,1
732085,35,7,1,6,0,2,2,0,7,1,2,999,0,0,-3.4,92.431,-26.9,0.739,5017.5,0,0,0,0
455747,45,0,2,6,0,0,1,1,6,3,1,999,0,0,-1.1,94.199,-37.5,0.876,4963.6,5,0,0,0
932869,47,2,2,3,0,1,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,1
701234,51,3,0,6,1,0,0,0,4,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,4,0,1,0
845921,32,0,1,6,0,0,0,0,7,5,2,6,1,2,-3.4,92.431,-26.9,0.739,5017.5,2,0,0,0
906279,30,0,1,6,0,1,0,0,4,2,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,0
828452,34,2,0,3,0,1,1,1,8,4,4,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,3,0,1,1
949690,29,9,0,6,0,1,0,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,3,0,1,2
223155,56,0,2,2,0,0,1,0,4,4,8,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1,0,1,0
731102,55,10,0,4,0,1,0,0,7,4,2,7,1,2,-3.4,92.431,-26.9,0.722,5017.5,4,1,0,2
901636,37,0,0,4,0,0,1,1,2,5,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
845273,30,0,0,4,0,1,0,0,2,1,7,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,3,0,0,0
320604,52,6,0,2,0,1,0,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,2,0,0,1
308908,37,0,1,6,0,1,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,6,0,1,0
128940,35,1,0,6,0,1,0,0,5,2,12,999,0,0,1.4,93.444,-36.1,4.965,5228.1,5,0,1,0
671927,60,10,0,6,1,1,0,0,5,1,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,6,0,1,2
528811,63,1,0,7,0,0,0,0,5,2,1,999,1,1,-2.9,92.201,-31.4,0.838,5076.2,5,0,0,0
425176,33,1,0,5,0,0,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,7,1,0,0
903010,34,2,0,1,1,0,0,0,2,5,6,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,7,0,0,1
295004,46,0,0,4,0,0,0,1,3,5,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,7,0,1,0
603778,30,0,1,4,1,0,0,1,3,2,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,3,0,1,0
495314,34,1,2,5,0,1,0,1,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,2,0,0,0
311529,37,3,0,3,0,0,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,3,0,1,0
288551,41,0,2,4,0,1,0,0,5,5,1,6,2,2,-1.7,94.027,-38.3,0.905,4991.6,3,1,0,0
160868,32,7,0,6,0,0,0,0,8,4,2,3,2,2,-3.4,92.649,-30.1,0.714,5017.5,1,1,0,0
365577,49,0,3,6,0,0,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1,0
803251,40,2,0,3,1,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,4,0,1,1
249144,41,0,1,4,0,1,0,0,2,5,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,6,0,0,0
163425,28,1,1,6,0,0,0,0,0,1,4,999,0,0,-1.8,92.843,-50.0,1.629,5099.1,1,1,0,0
536848,39,1,1,5,0,1,0,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,1,0,1,0
182218,30,1,1,6,0,0,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
475867,20,2,1,4,0,1,0,0,2,4,3,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,1
501168,25,6,2,4,0,1,1,0,3,4,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,4,1,0,1
539130,28,2,1,3,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,1
152451,31,2,1,3,0,1,0,0,2,2,8,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,6,0,0,1
947305,57,7,0,1,0,1,1,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
563601,32,0,2,6,0,1,0,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,5,0,1,0
918734,39,1,0,5,0,1,0,1,3,1,4,999,0,0,1.4,94.465,-41.8,4.865,5228.1,5,0,1,0
597420,33,0,0,3,0,1,1,1,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,3,0,0,0
938144,41,2,2,2,0,1,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,1
419820,31,3,1,6,0,1,1,0,2,1,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,5,0,0,0
429878,36,0,0,6,0,1,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,3,0,1,0
628846,53,2,0,3,0,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,1
654751,48,6,2,2,1,1,0,1,3,2,8,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,1
185559,32,2,0,3,1,2,2,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,0,1,1
968679,25,7,2,6,0,1,0,0,1,1,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,5,1,0,0
193767,34,0,0,6,0,0,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,0,1,0
337175,34,1,2,5,0,1,1,0,1,5,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,2,0,0,0
156134,53,8,2,7,0,0,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,5,0,1,0
309607,27,5,1,4,1,0,0,1,3,5,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,2
573857,24,11,1,6,0,0,0,0,3,2,1,3,2,2,-2.9,92.963,-40.8,1.262,5076.2,1,1,0,2
135441,29,0,1,6,1,1,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,7,0,1,0
555301,31,2,0,2,1,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,1
109802,55,2,0,1,1,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,1
545138,40,0,0,6,0,0,0,0,5,3,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,5,0,1,0
717606,32,0,2,6,0,1,0,0,8,4,1,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,2,0,1,0
875162,42,7,0,6,0,1,0,1,2,3,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,7,0,1,0
753900,20,5,1,3,0,0,0,0,5,3,2,999,0,0,-2.9,92.201,-31.4,0.854,5076.2,3,0,0,2
604800,36,0,0,6,0,2,2,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,0,1,0
964596,41,1,2,6,0,1,0,0,5,1,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,6,0,1,0
349467,48,1,0,4,0,0,0,0,7,4,1,999,0,0,-3.4,92.431,-26.9,0.722,5017.5,0,1,0,0
947038,27,0,1,4,0,0,0,1,2,5,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,2,0,1,0
893126,53,6,0,7,1,1,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,1
576031,53,2,0,3,0,1,0,0,8,3,2,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,4,0,1,1
103105,39,2,0,3,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,1
799900,38,0,0,6,0,1,0,0,2,3,1,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,6,0,0,0
960246,36,0,1,6,0,1,0,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,1,0
628188,57,7,0,1,0,1,0,1,1,1,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0
535499,30,2,0,3,0,1,0,0,2,1,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,2,0,0,1
714567,60,0,0,5,0,1,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,2,0,0,0
829875,39,8,0,2,0,1,0,0,6,2,2,999,0,0,-3.4,92.379,-29.8,0.819,5017.5,2,1,0,0
613059,39,0,0,4,0,0,0,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0
466150,39,2,0,3,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,1
429703,31,9,0,4,0,0,1,0,8,5,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,6,0,1,2
625751,66,3,0,6,0,0,0,0,2,1,4,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,7,0,0,0
147735,37,6,1,5,0,1,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,4,0,0,1
277873,34,7,0,6,0,1,0,0,8,1,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,1,0
665320,50,2,0,2,1,0,1,0,8,1,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,1,0,1,1
556499,43,0,0,4,0,0,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,5,0,1,0
274646,55,7,0,3,0,1,1,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,6,0,0,0
873453,29,0,0,5,0,0,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,3,0,1,0
235065,41,6,2,4,1,1,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,1
406323,41,3,0,6,0,0,1,1,2,5,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
394058,62,2,0,4,0,1,0,0,3,1,4,4,3,2,-1.7,94.055,-39.8,0.754,4991.6,1,1,0,1
125005,33,3,1,6,0,0,0,1,2,5,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,3,0,1,0
441367,31,0,0,6,0,1,0,0,2,2,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0
553225,30,6,1,4,0,1,0,1,4,5,3,999,0,0,1.4,93.918,-42.7,4.959,5228.1,2,0,1,1
750523,53,1,0,7,0,1,0,1,3,4,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,1,0,1,0
307209,34,3,1,6,0,1,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,5,0,0,0
255789,63,10,0,6,0,0,0,0,5,2,1,999,0,0,-2.9,92.201,-31.4,0.859,5076.2,1,0,0,2
976894,29,2,1,3,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,1
129489,24,2,0,3,0,2,2,1,2,5,6,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,6,0,0,1
438893,32,3,0,6,0,0,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0
870958,52,7,0,6,1,0,0,1,2,5,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,7,0,1,0
574182,50,3,0,1,0,1,0,0,8,2,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,5,0,1,0
917970,30,6,0,4,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,6,0,1,1
551372,26,5,1,4,0,1,0,0,2,1,2,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,3,0,0,2
408549,32,2,0,3,1,0,0,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,7,1,0,1
408104,37,2,1,7,1,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,3,0,1,1
633244,39,2,2,2,1,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,1
671615,58,2,0,1,0,1,0,0,5,3,1,3,1,2,-1.7,94.027,-38.3,0.9,4991.6,6,1,0,1
974455,46,0,1,6,0,1,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,2,0,1,0
818253,57,2,0,1,1,0,0,0,5,5,6,999,0,0,1.4,93.444,-36.1,4.964,5228.1,6,0,1,1
889559,32,1,1,5,0,1,1,0,2,1,3,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,2,0,0,0
674302,38,1,2,6,1,0,0,0,5,1,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,3,0,1,0
777736,40,0,2,4,0,1,0,0,4,2,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,3,0,1,0
746608,44,2,0,3,1,1,0,0,5,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,1,1
199096,47,0,0,3,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,3,0,1,0
972269,38,1,0,5,0,0,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,7,0,1,0
363125,59,10,2,6,1,1,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,3,0,1,2
859444,33,3,1,4,0,0,0,1,3,4,1,999,0,0,-1.7,94.055,-39.8,0.742,4991.6,7,0,0,0
303381,29,0,0,6,1,1,1,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,0,1,0
481922,46,2,0,4,1,0,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,1
743079,57,1,2,2,0,2,2,0,2,1,5,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,5,0,0,0
999653,22,5,1,3,0,0,0,1,5,2,1,999,0,0,-1.7,94.027,-38.3,0.889,4991.6,5,0,0,2
320886,34,0,0,4,1,0,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,4,0,0,0
176829,39,8,0,4,0,2,2,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,5,0,1,0
196088,72,10,0,7,0,0,0,0,6,4,1,999,0,0,-3.4,92.379,-29.8,0.809,5017.5,2,0,0,2
313345,41,2,2,2,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,0,1,1
962133,33,0,1,6,0,1,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,3,0,1,0
687888,38,0,2,6,0,0,0,0,5,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0
808448,27,1,1,6,0,1,1,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,2,1,0,0
374710,34,9,1,4,0,1,0,1,2,2,5,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,2
